no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
22,용산주차빌딩,561,399,2020-10-31 05,8
23,잠실역주차장,346,119,2020-10-31 05,8
24,적선노외,11,7,2020-10-31 05,8
25,종묘,1317,919,2020-10-31 05,8
26,천왕역,328,259,2020-10-31 05,8
27,천호역,1432,711,2020-10-31 05,8
28,학여울역,180,131,2020-10-31 05,8
29,한강진역,176,139,2020-10-31 05,8
30,화랑대역주차장,319,282,2020-10-31 05,8
31,훈련원공원,873,641,2020-10-31 05,8
1,DDP동측(양쪽),20,20,2020-10-31 06,8
2,웃우물공영,79,9,2020-10-31 06,8
3,가양라이품,38,33,2020-10-31 06,8
4,개화산역주차장,322,171,2020-10-31 06,8
5,개화역,483,324,2020-10-31 06,8
6,구로디지털단지역,92,74,2020-10-31 06,8
7,구파발역,399,344,2020-10-31 06,8
8,장안2동,80,23,2020-10-31 06,8
9,동대문공영주차장,1092,935,2020-10-31 06,8
10,마포유수지주차장,505,347,2020-10-31 06,8
11,복정역공영주차장,363,253,2020-10-31 06,8
12,사당노외,184,104,2020-10-31 06,8
13,서린노외주차장,38,35,2020-10-31 06,8
14,세종로,1260,1077,2020-10-31 06,8
15,수락산역,157,121,2020-10-31 06,8
16,수서역남,18,13,2020-10-31 06,8
17,수서역북주차장,553,449,2020-10-31 06,8
18,신대방역,60,24,2020-10-31 06,8
19,신방화역,199,80,2020-10-31 06,8
20,신천유수지주차장,164,186,2020-10-31 06,8
21,영등포구청역,137,80,2020-10-31 06,8
22,용산주차빌딩,561,402,2020-10-31 06,8
23,잠실역주차장,346,120,2020-10-31 06,8
24,적선노외,11,11,2020-10-31 06,8
25,종묘,1317,917,2020-10-31 06,8
26,천왕역,328,257,2020-10-31 06,8
27,천호역,1432,722,2020-10-31 06,8
28,학여울역,180,131,2020-10-31 06,8
29,한강진역,176,139,2020-10-31 06,8
30,화랑대역주차장,319,269,2020-10-31 06,8
31,훈련원공원,873,638,2020-10-31 06,8
1,DDP동측(양쪽),20,20,2020-10-31 07,8
2,웃우물공영,79,10,2020-10-31 07,8
3,가양라이품,38,32,2020-10-31 07,8
4,개화산역주차장,322,162,2020-10-31 07,8
5,개화역,483,321,2020-10-31 07,8
6,구로디지털단지역,92,73,2020-10-31 07,8
7,구파발역,399,339,2020-10-31 07,8
8,장안2동,80,22,2020-10-31 07,8
9,동대문공영주차장,1092,962,2020-10-31 07,8
10,마포유수지주차장,505,343,2020-10-31 07,8
11,복정역공영주차장,363,251,2020-10-31 07,8
12,사당노외,184,87,2020-10-31 07,8
13,서린노외주차장,38,35,2020-10-31 07,8
14,세종로,1260,1069,2020-10-31 07,8
15,수락산역,157,117,2020-10-31 07,8
16,수서역남,18,13,2020-10-31 07,8
17,수서역북주차장,553,445,2020-10-31 07,8
18,신대방역,60,23,2020-10-31 07,8
19,신방화역,199,80,2020-10-31 07,8
20,신천유수지주차장,164,186,2020-10-31 07,8
21,영등포구청역,137,78,2020-10-31 07,8
22,용산주차빌딩,561,400,2020-10-31 07,8
23,잠실역주차장,346,120,2020-10-31 07,8
24,적선노외,11,9,2020-10-31 07,8
25,종묘,1317,906,2020-10-31 07,8
26,천왕역,328,253,2020-10-31 07,8
27,천호역,1432,702,2020-10-31 07,8
28,학여울역,180,128,2020-10-31 07,8
29,한강진역,176,135,2020-10-31 07,8
30,화랑대역주차장,319,261,2020-10-31 07,8
31,훈련원공원,873,624,2020-10-31 07,8
1,DDP동측(양쪽),20,20,2020-10-31 08,8
2,웃우물공영,79,10,2020-10-31 08,8
3,가양라이품,38,32,2020-10-31 08,8
4,개화산역주차장,322,161,2020-10-31 08,8
5,개화역,483,314,2020-10-31 08,8
6,구로디지털단지역,92,69,2020-10-31 08,8
7,구파발역,399,333,2020-10-31 08,8
8,장안2동,80,22,2020-10-31 08,8
9,동대문공영주차장,1092,983,2020-10-31 08,8
10,마포유수지주차장,505,340,2020-10-31 08,8
11,복정역공영주차장,363,245,2020-10-31 08,8
12,사당노외,184,78,2020-10-31 08,8
13,서린노외주차장,38,34,2020-10-31 08,8
14,세종로,1260,1074,2020-10-31 08,8
15,수락산역,157,102,2020-10-31 08,8
16,수서역남,18,10,2020-10-31 08,8
17,수서역북주차장,553,442,2020-10-31 08,8
18,신대방역,60,21,2020-10-31 08,8
19,신방화역,199,82,2020-10-31 08,8
20,신천유수지주차장,164,188,2020-10-31 08,8
21,영등포구청역,137,78,2020-10-31 08,8
22,용산주차빌딩,561,396,2020-10-31 08,8
23,잠실역주차장,346,122,2020-10-31 08,8
24,적선노외,11,9,2020-10-31 08,8
25,종묘,1317,879,2020-10-31 08,8
26,천왕역,328,243,2020-10-31 08,8
27,천호역,1432,702,2020-10-31 08,8
28,학여울역,180,125,2020-10-31 08,8
29,한강진역,176,134,2020-10-31 08,8
30,화랑대역주차장,319,216,2020-10-31 08,8
31,훈련원공원,873,603,2020-10-31 08,8
1,DDP동측(양쪽),20,20,2020-10-31 09,10
2,웃우물공영,79,20,2020-10-31 09,10
3,가양라이품,38,32,2020-10-31 09,10
4,개화산역주차장,322,151,2020-10-31 09,10
5,개화역,483,301,2020-10-31 09,10
6,구로디지털단지역,92,71,2020-10-31 09,10
7,구파발역,399,303,2020-10-31 09,10
8,장안2동,80,24,2020-10-31 09,10
9,동대문공영주차장,1092,972,2020-10-31 09,10
10,마포유수지주차장,505,335,2020-10-31 09,10
11,복정역공영주차장,363,228,2020-10-31 09,10
12,사당노외,184,84,2020-10-31 09,10
13,서린노외주차장,38,31,2020-10-31 09,10
14,세종로,1260,1066,2020-10-31 09,10
15,수락산역,157,74,2020-10-31 09,10
16,수서역남,18,8,2020-10-31 09,10
17,수서역북주차장,553,442,2020-10-31 09,10
18,신대방역,60,14,2020-10-31 09,10
19,신방화역,199,74,2020-10-31 09,10
20,신천유수지주차장,164,189,2020-10-31 09,10
21,영등포구청역,137,80,2020-10-31 09,10
22,용산주차빌딩,561,393,2020-10-31 09,10
23,잠실역주차장,346,115,2020-10-31 09,10
24,적선노외,11,-1,2020-10-31 09,10
25,종묘,1317,831,2020-10-31 09,10
26,천왕역,328,220,2020-10-31 09,10
27,천호역,1432,669,2020-10-31 09,10
28,학여울역,180,113,2020-10-31 09,10
29,한강진역,176,129,2020-10-31 09,10
30,화랑대역주차장,319,146,2020-10-31 09,10
31,훈련원공원,873,557,2020-10-31 09,10
1,DDP동측(양쪽),20,20,2020-10-31 10,12
2,웃우물공영,79,22,2020-10-31 10,12
3,가양라이품,38,32,2020-10-31 10,12
4,개화산역주차장,322,144,2020-10-31 10,12
5,개화역,483,285,2020-10-31 10,12
6,구로디지털단지역,92,69,2020-10-31 10,12
7,구파발역,399,272,2020-10-31 10,12
8,장안2동,80,26,2020-10-31 10,12
9,동대문공영주차장,1092,960,2020-10-31 10,12
10,마포유수지주차장,505,333,2020-10-31 10,12
11,복정역공영주차장,363,207,2020-10-31 10,12
12,사당노외,184,84,2020-10-31 10,12
13,서린노외주차장,38,32,2020-10-31 10,12
14,세종로,1260,1041,2020-10-31 10,12
15,수락산역,157,44,2020-10-31 10,12
16,수서역남,18,4,2020-10-31 10,12
17,수서역북주차장,553,441,2020-10-31 10,12
18,신대방역,60,10,2020-10-31 10,12
19,신방화역,199,74,2020-10-31 10,12
20,신천유수지주차장,164,184,2020-10-31 10,12
21,영등포구청역,137,79,2020-10-31 10,12
22,용산주차빌딩,561,388,2020-10-31 10,12
23,잠실역주차장,346,101,2020-10-31 10,12
24,적선노외,11,-12,2020-10-31 10,12
25,종묘,1317,751,2020-10-31 10,12
26,천왕역,328,213,2020-10-31 10,12
27,천호역,1432,592,2020-10-31 10,12
28,학여울역,180,111,2020-10-31 10,12
29,한강진역,176,118,2020-10-31 10,12
30,화랑대역주차장,319,137,2020-10-31 10,12
31,훈련원공원,873,519,2020-10-31 10,12
1,DDP동측(양쪽),20,20,2020-10-31 11,13
2,웃우물공영,79,22,2020-10-31 11,13
3,가양라이품,38,33,2020-10-31 11,13
4,개화산역주차장,322,141,2020-10-31 11,13
5,개화역,483,268,2020-10-31 11,13
6,구로디지털단지역,92,67,2020-10-31 11,13
7,구파발역,399,239,2020-10-31 11,13
8,장안2동,80,26,2020-10-31 11,13
9,동대문공영주차장,1092,948,2020-10-31 11,13
10,마포유수지주차장,505,337,2020-10-31 11,13
11,복정역공영주차장,363,198,2020-10-31 11,13
12,사당노외,184,72,2020-10-31 11,13
13,서린노외주차장,38,33,2020-10-31 11,13
14,세종로,1260,1007,2020-10-31 11,13
15,수락산역,157,23,2020-10-31 11,13
16,수서역남,18,2,2020-10-31 11,13
17,수서역북주차장,553,445,2020-10-31 11,13
18,신대방역,60,5,2020-10-31 11,13
19,신방화역,199,76,2020-10-31 11,13
20,신천유수지주차장,164,173,2020-10-31 11,13
21,영등포구청역,137,83,2020-10-31 11,13
22,용산주차빌딩,561,385,2020-10-31 11,13
23,잠실역주차장,346,96,2020-10-31 11,13
24,적선노외,11,-15,2020-10-31 11,13
25,종묘,1317,687,2020-10-31 11,13
26,천왕역,328,208,2020-10-31 11,13
27,천호역,1432,459,2020-10-31 11,13
28,학여울역,180,106,2020-10-31 11,13
29,한강진역,176,94,2020-10-31 11,13
30,화랑대역주차장,319,130,2020-10-31 11,13
31,훈련원공원,873,508,2020-10-31 11,13
1,DDP동측(양쪽),20,20,2020-10-31 12,16
2,웃우물공영,79,10,2020-10-31 12,16
3,가양라이품,38,32,2020-10-31 12,16
4,개화산역주차장,322,139,2020-10-31 12,16
5,개화역,483,257,2020-10-31 12,16
6,구로디지털단지역,92,67,2020-10-31 12,16
7,구파발역,399,225,2020-10-31 12,16
8,장안2동,80,22,2020-10-31 12,16
9,동대문공영주차장,1092,940,2020-10-31 12,16
10,마포유수지주차장,505,318,2020-10-31 12,16
11,복정역공영주차장,363,195,2020-10-31 12,16
12,사당노외,184,61,2020-10-31 12,16
13,서린노외주차장,38,33,2020-10-31 12,16
14,세종로,1260,972,2020-10-31 12,16
15,수락산역,157,0,2020-10-31 12,16
16,수서역남,18,1,2020-10-31 12,16
17,수서역북주차장,553,422,2020-10-31 12,16
18,신대방역,60,1,2020-10-31 12,16
19,신방화역,199,68,2020-10-31 12,16
20,신천유수지주차장,164,166,2020-10-31 12,16
21,영등포구청역,137,82,2020-10-31 12,16
22,용산주차빌딩,561,384,2020-10-31 12,16
23,잠실역주차장,346,87,2020-10-31 12,16
24,적선노외,11,-16,2020-10-31 12,16
25,종묘,1317,622,2020-10-31 12,16
26,천왕역,328,212,2020-10-31 12,16
27,천호역,1432,363,2020-10-31 12,16
28,학여울역,180,104,2020-10-31 12,16
29,한강진역,176,64,2020-10-31 12,16
30,화랑대역주차장,319,162,2020-10-31 12,16
31,훈련원공원,873,499,2020-10-31 12,16
1,DDP동측(양쪽),20,20,2020-10-31 13,16
2,웃우물공영,79,10,2020-10-31 13,16
3,가양라이품,38,31,2020-10-31 13,16
4,개화산역주차장,322,131,2020-10-31 13,16
5,개화역,483,255,2020-10-31 13,16
6,구로디지털단지역,92,62,2020-10-31 13,16
7,구파발역,399,215,2020-10-31 13,16
8,장안2동,80,21,2020-10-31 13,16
9,동대문공영주차장,1092,940,2020-10-31 13,16
10,마포유수지주차장,505,318,2020-10-31 13,16
11,복정역공영주차장,363,196,2020-10-31 13,16
12,사당노외,184,64,2020-10-31 13,16
13,서린노외주차장,38,33,2020-10-31 13,16
14,세종로,1260,876,2020-10-31 13,16
15,수락산역,157,0,2020-10-31 13,16
16,수서역남,18,0,2020-10-31 13,16
17,수서역북주차장,553,422,2020-10-31 13,16
18,신대방역,60,1,2020-10-31 13,16
19,신방화역,199,63,2020-10-31 13,16
20,신천유수지주차장,164,162,2020-10-31 13,16
21,영등포구청역,137,86,2020-10-31 13,16
22,용산주차빌딩,561,383,2020-10-31 13,16
23,잠실역주차장,346,21,2020-10-31 13,16
24,적선노외,11,-18,2020-10-31 13,16
25,종묘,1317,551,2020-10-31 13,16
26,천왕역,328,213,2020-10-31 13,16
27,천호역,1432,325,2020-10-31 13,16
28,학여울역,180,105,2020-10-31 13,16
29,한강진역,176,28,2020-10-31 13,16
30,화랑대역주차장,319,126,2020-10-31 13,16
31,훈련원공원,873,513,2020-10-31 13,16
1,DDP동측(양쪽),20,20,2020-10-31 14,16
2,웃우물공영,79,7,2020-10-31 14,16
3,가양라이품,38,31,2020-10-31 14,16
4,개화산역주차장,322,136,2020-10-31 14,16
5,개화역,483,257,2020-10-31 14,16
6,구로디지털단지역,92,63,2020-10-31 14,16
7,구파발역,399,244,2020-10-31 14,16
8,장안2동,80,20,2020-10-31 14,16
9,동대문공영주차장,1092,929,2020-10-31 14,16
10,마포유수지주차장,505,319,2020-10-31 14,16
11,복정역공영주차장,363,182,2020-10-31 14,16
12,사당노외,184,65,2020-10-31 14,16
13,서린노외주차장,38,33,2020-10-31 14,16
14,세종로,1260,821,2020-10-31 14,16
15,수락산역,157,14,2020-10-31 14,16
16,수서역남,18,2,2020-10-31 14,16
17,수서역북주차장,553,439,2020-10-31 14,16
18,신대방역,60,0,2020-10-31 14,16
19,신방화역,199,63,2020-10-31 14,16
20,신천유수지주차장,164,167,2020-10-31 14,16
21,영등포구청역,137,90,2020-10-31 14,16
22,용산주차빌딩,561,381,2020-10-31 14,16
23,잠실역주차장,346,32,2020-10-31 14,16
24,적선노외,11,-18,2020-10-31 14,16
25,종묘,1317,520,2020-10-31 14,16
26,천왕역,328,223,2020-10-31 14,16
27,천호역,1432,354,2020-10-31 14,16
28,학여울역,180,107,2020-10-31 14,16
29,한강진역,176,19,2020-10-31 14,16
30,화랑대역주차장,319,112,2020-10-31 14,16
31,훈련원공원,873,521,2020-10-31 14,16
1,DDP동측(양쪽),20,20,2020-10-31 15,17
2,웃우물공영,79,7,2020-10-31 15,17
3,가양라이품,38,32,2020-10-31 15,17
4,개화산역주차장,322,138,2020-10-31 15,17
5,개화역,483,258,2020-10-31 15,17
6,구로디지털단지역,92,56,2020-10-31 15,17
7,구파발역,399,259,2020-10-31 15,17
8,장안2동,80,20,2020-10-31 15,17
9,동대문공영주차장,1092,942,2020-10-31 15,17
10,마포유수지주차장,505,321,2020-10-31 15,17
11,복정역공영주차장,363,189,2020-10-31 15,17
12,사당노외,184,69,2020-10-31 15,17
13,서린노외주차장,38,33,2020-10-31 15,17
14,세종로,1260,828,2020-10-31 15,17
15,수락산역,157,35,2020-10-31 15,17
16,수서역남,18,3,2020-10-31 15,17
17,수서역북주차장,553,442,2020-10-31 15,17
18,신대방역,60,9,2020-10-31 15,17
19,신방화역,199,70,2020-10-31 15,17
20,신천유수지주차장,164,162,2020-10-31 15,17
21,영등포구청역,137,91,2020-10-31 15,17
22,용산주차빌딩,561,376,2020-10-31 15,17
23,잠실역주차장,346,44,2020-10-31 15,17
24,적선노외,11,-19,2020-10-31 15,17
25,종묘,1317,508,2020-10-31 15,17
26,천왕역,328,225,2020-10-31 15,17
27,천호역,1432,360,2020-10-31 15,17
28,학여울역,180,109,2020-10-31 15,17
29,한강진역,176,24,2020-10-31 15,17
30,화랑대역주차장,319,133,2020-10-31 15,17
31,훈련원공원,873,535,2020-10-31 15,17
1,DDP동측(양쪽),20,20,2020-10-31 16,16
2,웃우물공영,79,7,2020-10-31 16,16
3,가양라이품,38,32,2020-10-31 16,16
4,개화산역주차장,322,131,2020-10-31 16,16
5,개화역,483,256,2020-10-31 16,16
6,구로디지털단지역,92,44,2020-10-31 16,16
7,구파발역,399,272,2020-10-31 16,16
8,장안2동,80,19,2020-10-31 16,16
9,동대문공영주차장,1092,950,2020-10-31 16,16
10,마포유수지주차장,505,339,2020-10-31 16,16
11,복정역공영주차장,363,195,2020-10-31 16,16
12,사당노외,184,61,2020-10-31 16,16
13,서린노외주차장,38,33,2020-10-31 16,16
14,세종로,1260,804,2020-10-31 16,16
15,수락산역,157,48,2020-10-31 16,16
16,수서역남,18,3,2020-10-31 16,16
17,수서역북주차장,553,439,2020-10-31 16,16
18,신대방역,60,3,2020-10-31 16,16
19,신방화역,199,76,2020-10-31 16,16
20,신천유수지주차장,164,167,2020-10-31 16,16
21,영등포구청역,137,90,2020-10-31 16,16
22,용산주차빌딩,561,355,2020-10-31 16,16
23,잠실역주차장,346,37,2020-10-31 16,16
24,적선노외,11,-19,2020-10-31 16,16
25,종묘,1317,542,2020-10-31 16,16
26,천왕역,328,232,2020-10-31 16,16
27,천호역,1432,382,2020-10-31 16,16
28,학여울역,180,116,2020-10-31 16,16
29,한강진역,176,1,2020-10-31 16,16
30,화랑대역주차장,319,150,2020-10-31 16,16
31,훈련원공원,873,548,2020-10-31 16,16
1,DDP동측(양쪽),20,20,2020-10-31 17,15
2,웃우물공영,79,5,2020-10-31 17,15
3,가양라이품,38,33,2020-10-31 17,15
4,개화산역주차장,322,136,2020-10-31 17,15
5,개화역,483,258,2020-10-31 17,15
6,구로디지털단지역,92,53,2020-10-31 17,15
7,구파발역,399,278,2020-10-31 17,15
8,장안2동,80,19,2020-10-31 17,15
9,동대문공영주차장,1092,989,2020-10-31 17,15
10,마포유수지주차장,505,324,2020-10-31 17,15
11,복정역공영주차장,363,203,2020-10-31 17,15
12,사당노외,184,58,2020-10-31 17,15
13,서린노외주차장,38,33,2020-10-31 17,15
14,세종로,1260,802,2020-10-31 17,15
15,수락산역,157,78,2020-10-31 17,15
16,수서역남,18,3,2020-10-31 17,15
17,수서역북주차장,553,446,2020-10-31 17,15
18,신대방역,60,5,2020-10-31 17,15
19,신방화역,199,79,2020-10-31 17,15
20,신천유수지주차장,164,169,2020-10-31 17,15
21,영등포구청역,137,89,2020-10-31 17,15
22,용산주차빌딩,561,376,2020-10-31 17,15
23,잠실역주차장,346,28,2020-10-31 17,15
24,적선노외,11,-18,2020-10-31 17,15
25,종묘,1317,623,2020-10-31 17,15
26,천왕역,328,230,2020-10-31 17,15
27,천호역,1432,426,2020-10-31 17,15
28,학여울역,180,122,2020-10-31 17,15
29,한강진역,176,0,2020-10-31 17,15
30,화랑대역주차장,319,194,2020-10-31 17,15
31,훈련원공원,873,577,2020-10-31 17,15
1,DDP동측(양쪽),20,20,2020-10-31 18,15
2,웃우물공영,79,0,2020-10-31 18,15
3,가양라이품,38,32,2020-10-31 18,15
4,개화산역주차장,322,136,2020-10-31 18,15
5,개화역,483,272,2020-10-31 18,15
6,구로디지털단지역,92,54,2020-10-31 18,15
7,구파발역,399,292,2020-10-31 18,15
8,장안2동,80,16,2020-10-31 18,15
9,동대문공영주차장,1092,1007,2020-10-31 18,15
10,마포유수지주차장,505,292,2020-10-31 18,15
11,복정역공영주차장,363,214,2020-10-31 18,15
12,사당노외,184,52,2020-10-31 18,15
13,서린노외주차장,38,33,2020-10-31 18,15
14,세종로,1260,852,2020-10-31 18,15
15,수락산역,157,93,2020-10-31 18,15
16,수서역남,18,3,2020-10-31 18,15
17,수서역북주차장,553,452,2020-10-31 18,15
18,신대방역,60,13,2020-10-31 18,15
19,신방화역,199,77,2020-10-31 18,15
20,신천유수지주차장,164,172,2020-10-31 18,15
21,영등포구청역,137,81,2020-10-31 18,15
22,용산주차빌딩,561,400,2020-10-31 18,15
23,잠실역주차장,346,24,2020-10-31 18,15
24,적선노외,11,-18,2020-10-31 18,15
25,종묘,1317,706,2020-10-31 18,15
26,천왕역,328,233,2020-10-31 18,15
27,천호역,1432,486,2020-10-31 18,15
28,학여울역,180,127,2020-10-31 18,15
29,한강진역,176,17,2020-10-31 18,15
30,화랑대역주차장,319,210,2020-10-31 18,15
31,훈련원공원,873,615,2020-10-31 18,15
1,DDP동측(양쪽),20,20,2020-10-31 19,14
2,웃우물공영,79,-2,2020-10-31 19,14
3,가양라이품,38,31,2020-10-31 19,14
4,개화산역주차장,322,148,2020-10-31 19,14
5,개화역,483,274,2020-10-31 19,14
6,구로디지털단지역,92,45,2020-10-31 19,14
7,구파발역,399,296,2020-10-31 19,14
8,장안2동,80,16,2020-10-31 19,14
9,동대문공영주차장,1092,1019,2020-10-31 19,14
10,마포유수지주차장,505,281,2020-10-31 19,14
11,복정역공영주차장,363,221,2020-10-31 19,14
12,사당노외,184,34,2020-10-31 19,14
13,서린노외주차장,38,33,2020-10-31 19,14
14,세종로,1260,928,2020-10-31 19,14
15,수락산역,157,92,2020-10-31 19,14
16,수서역남,18,5,2020-10-31 19,14
17,수서역북주차장,553,460,2020-10-31 19,14
18,신대방역,60,12,2020-10-31 19,14
19,신방화역,199,81,2020-10-31 19,14
20,신천유수지주차장,164,171,2020-10-31 19,14
21,영등포구청역,137,83,2020-10-31 19,14
22,용산주차빌딩,561,404,2020-10-31 19,14
23,잠실역주차장,346,20,2020-10-31 19,14
24,적선노외,11,-8,2020-10-31 19,14
25,종묘,1317,792,2020-10-31 19,14
26,천왕역,328,232,2020-10-31 19,14
27,천호역,1432,428,2020-10-31 19,14
28,학여울역,180,132,2020-10-31 19,14
29,한강진역,176,13,2020-10-31 19,14
30,화랑대역주차장,319,227,2020-10-31 19,14
31,훈련원공원,873,633,2020-10-31 19,14
1,DDP동측(양쪽),20,20,2020-10-31 20,14
2,웃우물공영,79,-2,2020-10-31 20,14
3,가양라이품,38,33,2020-10-31 20,14
4,개화산역주차장,322,158,2020-10-31 20,14
5,개화역,483,280,2020-10-31 20,14
6,구로디지털단지역,92,41,2020-10-31 20,14
7,구파발역,399,311,2020-10-31 20,14
8,장안2동,80,21,2020-10-31 20,14
9,동대문공영주차장,1092,1026,2020-10-31 20,14
10,마포유수지주차장,505,287,2020-10-31 20,14
11,복정역공영주차장,363,237,2020-10-31 20,14
12,사당노외,184,19,2020-10-31 20,14
13,서린노외주차장,38,33,2020-10-31 20,14
14,세종로,1260,973,2020-10-31 20,14
15,수락산역,157,92,2020-10-31 20,14
16,수서역남,18,5,2020-10-31 20,14
17,수서역북주차장,553,464,2020-10-31 20,14
18,신대방역,60,7,2020-10-31 20,14
19,신방화역,199,84,2020-10-31 20,14
20,신천유수지주차장,164,179,2020-10-31 20,14
21,영등포구청역,137,81,2020-10-31 20,14
22,용산주차빌딩,561,415,2020-10-31 20,14
23,잠실역주차장,346,35,2020-10-31 20,14
24,적선노외,11,-8,2020-10-31 20,14
25,종묘,1317,859,2020-10-31 20,14
26,천왕역,328,235,2020-10-31 20,14
27,천호역,1432,435,2020-10-31 20,14
28,학여울역,180,135,2020-10-31 20,14
29,한강진역,176,17,2020-10-31 20,14
30,화랑대역주차장,319,239,2020-10-31 20,14
31,훈련원공원,873,647,2020-10-31 20,14
1,DDP동측(양쪽),20,20,2020-10-31 21,14
2,웃우물공영,79,-3,2020-10-31 21,14
3,가양라이품,38,30,2020-10-31 21,14
4,개화산역주차장,322,160,2020-10-31 21,14
5,개화역,483,295,2020-10-31 21,14
6,구로디지털단지역,92,42,2020-10-31 21,14
7,구파발역,399,326,2020-10-31 21,14
8,장안2동,80,19,2020-10-31 21,14
9,동대문공영주차장,1092,1034,2020-10-31 21,14
10,마포유수지주차장,505,299,2020-10-31 21,14
11,복정역공영주차장,363,240,2020-10-31 21,14
12,사당노외,184,8,2020-10-31 21,14
13,서린노외주차장,38,33,2020-10-31 21,14
14,세종로,1260,1017,2020-10-31 21,14
15,수락산역,157,99,2020-10-31 21,14
16,수서역남,18,8,2020-10-31 21,14
17,수서역북주차장,553,466,2020-10-31 21,14
18,신대방역,60,1,2020-10-31 21,14
19,신방화역,199,91,2020-10-31 21,14
20,신천유수지주차장,164,182,2020-10-31 21,14
21,영등포구청역,137,79,2020-10-31 21,14
22,용산주차빌딩,561,416,2020-10-31 21,14
23,잠실역주차장,346,61,2020-10-31 21,14
24,적선노외,11,-9,2020-10-31 21,14
25,종묘,1317,890,2020-10-31 21,14
26,천왕역,328,242,2020-10-31 21,14
27,천호역,1432,513,2020-10-31 21,14
28,학여울역,180,138,2020-10-31 21,14
29,한강진역,176,59,2020-10-31 21,14
30,화랑대역주차장,319,251,2020-10-31 21,14
31,훈련원공원,873,655,2020-10-31 21,14
1,DDP동측(양쪽),20,20,2020-10-31 22,14
2,웃우물공영,79,-3,2020-10-31 22,14
3,가양라이품,38,30,2020-10-31 22,14
4,개화산역주차장,322,162,2020-10-31 22,14
5,개화역,483,296,2020-10-31 22,14
6,구로디지털단지역,92,40,2020-10-31 22,14
7,구파발역,399,336,2020-10-31 22,14
8,장안2동,80,19,2020-10-31 22,14
9,동대문공영주차장,1092,1031,2020-10-31 22,14
10,마포유수지주차장,505,323,2020-10-31 22,14
11,복정역공영주차장,363,250,2020-10-31 22,14
12,사당노외,184,25,2020-10-31 22,14
13,서린노외주차장,38,33,2020-10-31 22,14
14,세종로,1260,1049,2020-10-31 22,14
15,수락산역,157,109,2020-10-31 22,14
16,수서역남,18,8,2020-10-31 22,14
17,수서역북주차장,553,468,2020-10-31 22,14
18,신대방역,60,13,2020-10-31 22,14
19,신방화역,199,92,2020-10-31 22,14
20,신천유수지주차장,164,186,2020-10-31 22,14
21,영등포구청역,137,89,2020-10-31 22,14
22,용산주차빌딩,561,416,2020-10-31 22,14
23,잠실역주차장,346,91,2020-10-31 22,14
24,적선노외,11,-7,2020-10-31 22,14
25,종묘,1317,917,2020-10-31 22,14
26,천왕역,328,249,2020-10-31 22,14
27,천호역,1432,569,2020-10-31 22,14
28,학여울역,180,137,2020-10-31 22,14
29,한강진역,176,93,2020-10-31 22,14
30,화랑대역주차장,319,263,2020-10-31 22,14
31,훈련원공원,873,662,2020-10-31 22,14
1,DDP동측(양쪽),20,20,2020-10-31 23,14
2,웃우물공영,79,-2,2020-10-31 23,14
3,가양라이품,38,31,2020-10-31 23,14
4,개화산역주차장,322,172,2020-10-31 23,14
5,개화역,483,311,2020-10-31 23,14
6,구로디지털단지역,92,46,2020-10-31 23,14
7,구파발역,399,345,2020-10-31 23,14
8,장안2동,80,19,2020-10-31 23,14
9,동대문공영주차장,1092,1031,2020-10-31 23,14
10,마포유수지주차장,505,339,2020-10-31 23,14
11,복정역공영주차장,363,255,2020-10-31 23,14
12,사당노외,184,33,2020-10-31 23,14
13,서린노외주차장,38,33,2020-10-31 23,14
14,세종로,1260,1065,2020-10-31 23,14
15,수락산역,157,116,2020-10-31 23,14
16,수서역남,18,9,2020-10-31 23,14
17,수서역북주차장,553,467,2020-10-31 23,14
18,신대방역,60,12,2020-10-31 23,14
19,신방화역,199,91,2020-10-31 23,14
20,신천유수지주차장,164,188,2020-10-31 23,14
21,영등포구청역,137,85,2020-10-31 23,14
22,용산주차빌딩,561,415,2020-10-31 23,14
23,잠실역주차장,346,109,2020-10-31 23,14
24,적선노외,11,-3,2020-10-31 23,14
25,종묘,1317,930,2020-10-31 23,14
26,천왕역,328,257,2020-10-31 23,14
27,천호역,1432,618,2020-10-31 23,14
28,학여울역,180,137,2020-10-31 23,14
29,한강진역,176,119,2020-10-31 23,14
30,화랑대역주차장,319,276,2020-10-31 23,14
31,훈련원공원,873,669,2020-10-31 23,14
1,DDP동측(양쪽),20,20,2020-11-01 00,14
2,웃우물공영,79,0,2020-11-01 00,14
3,가양라이품,38,32,2020-11-01 00,14
4,개화산역주차장,322,176,2020-11-01 00,14
5,개화역,483,324,2020-11-01 00,14
6,구로디지털단지역,92,52,2020-11-01 00,14
7,구파발역,399,350,2020-11-01 00,14
8,장안2동,80,18,2020-11-01 00,14
9,동대문공영주차장,1092,1035,2020-11-01 00,14
10,마포유수지주차장,505,339,2020-11-01 00,14
11,복정역공영주차장,363,261,2020-11-01 00,14
12,사당노외,184,58,2020-11-01 00,14
13,서린노외주차장,38,33,2020-11-01 00,14
14,세종로,1260,1077,2020-11-01 00,14
15,수락산역,157,118,2020-11-01 00,14
16,수서역남,18,10,2020-11-01 00,14
17,수서역북주차장,553,460,2020-11-01 00,14
18,신대방역,60,11,2020-11-01 00,14
19,신방화역,199,88,2020-11-01 00,14
