no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
13,서린노외주차장,38,17,2020-11-05 09,4
14,세종로,1260,844,2020-11-05 09,4
15,수락산역,157,34,2020-11-05 09,4
16,수서역남,18,0,2020-11-05 09,4
17,수서역북주차장,553,155,2020-11-05 09,4
18,신대방역,60,11,2020-11-05 09,4
19,신방화역,199,28,2020-11-05 09,4
20,신천유수지주차장,164,90,2020-11-05 09,4
21,영등포구청역,137,29,2020-11-05 09,4
22,용산주차빌딩,561,265,2020-11-05 09,4
23,잠실역주차장,346,165,2020-11-05 09,4
24,적선노외,11,-13,2020-11-05 09,4
25,종묘,1317,647,2020-11-05 09,4
26,천왕역,328,38,2020-11-05 09,4
27,천호역,1432,204,2020-11-05 09,4
28,학여울역,180,59,2020-11-05 09,4
29,한강진역,176,91,2020-11-05 09,4
30,화랑대역주차장,319,18,2020-11-05 09,4
31,훈련원공원,873,406,2020-11-05 09,4
1,DDP동측(양쪽),20,20,2020-11-05 10,7
2,웃우물공영,79,22,2020-11-05 10,7
3,가양라이품,38,5,2020-11-05 10,7
4,개화산역주차장,322,39,2020-11-05 10,7
5,개화역,483,83,2020-11-05 10,7
6,구로디지털단지역,92,57,2020-11-05 10,7
7,구파발역,399,102,2020-11-05 10,7
8,장안2동,80,32,2020-11-05 10,7
9,동대문공영주차장,1092,822,2020-11-05 10,7
10,마포유수지주차장,505,237,2020-11-05 10,7
11,복정역공영주차장,363,59,2020-11-05 10,7
12,사당노외,184,57,2020-11-05 10,7
13,서린노외주차장,38,11,2020-11-05 10,7
14,세종로,1260,781,2020-11-05 10,7
15,수락산역,157,21,2020-11-05 10,7
16,수서역남,18,0,2020-11-05 10,7
17,수서역북주차장,553,132,2020-11-05 10,7
18,신대방역,60,5,2020-11-05 10,7
19,신방화역,199,28,2020-11-05 10,7
20,신천유수지주차장,164,63,2020-11-05 10,7
21,영등포구청역,137,19,2020-11-05 10,7
22,용산주차빌딩,561,177,2020-11-05 10,7
23,잠실역주차장,346,125,2020-11-05 10,7
24,적선노외,11,-12,2020-11-05 10,7
25,종묘,1317,493,2020-11-05 10,7
26,천왕역,328,0,2020-11-05 10,7
27,천호역,1432,104,2020-11-05 10,7
28,학여울역,180,49,2020-11-05 10,7
29,한강진역,176,74,2020-11-05 10,7
30,화랑대역주차장,319,2,2020-11-05 10,7
31,훈련원공원,873,301,2020-11-05 10,7
1,DDP동측(양쪽),20,20,2020-11-05 11,9
2,웃우물공영,79,20,2020-11-05 11,9
3,가양라이품,38,1,2020-11-05 11,9
4,개화산역주차장,322,30,2020-11-05 11,9
5,개화역,483,71,2020-11-05 11,9
6,구로디지털단지역,92,56,2020-11-05 11,9
7,구파발역,399,86,2020-11-05 11,9
8,장안2동,80,34,2020-11-05 11,9
9,동대문공영주차장,1092,787,2020-11-05 11,9
10,마포유수지주차장,505,228,2020-11-05 11,9
11,복정역공영주차장,363,46,2020-11-05 11,9
12,사당노외,184,62,2020-11-05 11,9
13,서린노외주차장,38,8,2020-11-05 11,9
14,세종로,1260,742,2020-11-05 11,9
15,수락산역,157,21,2020-11-05 11,9
16,수서역남,18,0,2020-11-05 11,9
17,수서역북주차장,553,116,2020-11-05 11,9
18,신대방역,60,3,2020-11-05 11,9
19,신방화역,199,28,2020-11-05 11,9
20,신천유수지주차장,164,52,2020-11-05 11,9
21,영등포구청역,137,15,2020-11-05 11,9
22,용산주차빌딩,561,128,2020-11-05 11,9
23,잠실역주차장,346,102,2020-11-05 11,9
24,적선노외,11,-15,2020-11-05 11,9
25,종묘,1317,369,2020-11-05 11,9
26,천왕역,328,0,2020-11-05 11,9
27,천호역,1432,76,2020-11-05 11,9
28,학여울역,180,36,2020-11-05 11,9
29,한강진역,176,57,2020-11-05 11,9
30,화랑대역주차장,319,0,2020-11-05 11,9
31,훈련원공원,873,248,2020-11-05 11,9
1,DDP동측(양쪽),20,20,2020-11-05 12,10
2,웃우물공영,79,20,2020-11-05 12,10
3,가양라이품,38,3,2020-11-05 12,10
4,개화산역주차장,322,31,2020-11-05 12,10
5,개화역,483,58,2020-11-05 12,10
6,구로디지털단지역,92,53,2020-11-05 12,10
7,구파발역,399,72,2020-11-05 12,10
8,장안2동,80,35,2020-11-05 12,10
9,동대문공영주차장,1092,808,2020-11-05 12,10
10,마포유수지주차장,505,186,2020-11-05 12,10
11,복정역공영주차장,363,39,2020-11-05 12,10
12,사당노외,184,55,2020-11-05 12,10
13,서린노외주차장,38,12,2020-11-05 12,10
14,세종로,1260,705,2020-11-05 12,10
15,수락산역,157,11,2020-11-05 12,10
16,수서역남,18,1,2020-11-05 12,10
17,수서역북주차장,553,109,2020-11-05 12,10
18,신대방역,60,4,2020-11-05 12,10
19,신방화역,199,36,2020-11-05 12,10
20,신천유수지주차장,164,48,2020-11-05 12,10
21,영등포구청역,137,10,2020-11-05 12,10
22,용산주차빌딩,561,106,2020-11-05 12,10
23,잠실역주차장,346,90,2020-11-05 12,10
24,적선노외,11,-15,2020-11-05 12,10
25,종묘,1317,276,2020-11-05 12,10
26,천왕역,328,0,2020-11-05 12,10
27,천호역,1432,75,2020-11-05 12,10
28,학여울역,180,30,2020-11-05 12,10
29,한강진역,176,36,2020-11-05 12,10
30,화랑대역주차장,319,1,2020-11-05 12,10
31,훈련원공원,873,200,2020-11-05 12,10
1,DDP동측(양쪽),20,20,2020-11-05 13,12
2,웃우물공영,79,17,2020-11-05 13,12
3,가양라이품,38,2,2020-11-05 13,12
4,개화산역주차장,322,33,2020-11-05 13,12
5,개화역,483,56,2020-11-05 13,12
6,구로디지털단지역,92,45,2020-11-05 13,12
7,구파발역,399,76,2020-11-05 13,12
8,장안2동,80,38,2020-11-05 13,12
9,동대문공영주차장,1092,843,2020-11-05 13,12
10,마포유수지주차장,505,185,2020-11-05 13,12
11,복정역공영주차장,363,35,2020-11-05 13,12
12,사당노외,184,46,2020-11-05 13,12
13,서린노외주차장,38,9,2020-11-05 13,12
14,세종로,1260,700,2020-11-05 13,12
15,수락산역,157,12,2020-11-05 13,12
16,수서역남,18,1,2020-11-05 13,12
17,수서역북주차장,553,115,2020-11-05 13,12
18,신대방역,60,1,2020-11-05 13,12
19,신방화역,199,31,2020-11-05 13,12
20,신천유수지주차장,164,51,2020-11-05 13,12
21,영등포구청역,137,17,2020-11-05 13,12
22,용산주차빌딩,561,101,2020-11-05 13,12
23,잠실역주차장,346,81,2020-11-05 13,12
24,적선노외,11,-18,2020-11-05 13,12
25,종묘,1317,176,2020-11-05 13,12
26,천왕역,328,1,2020-11-05 13,12
27,천호역,1432,74,2020-11-05 13,12
28,학여울역,180,29,2020-11-05 13,12
29,한강진역,176,11,2020-11-05 13,12
30,화랑대역주차장,319,1,2020-11-05 13,12
31,훈련원공원,873,172,2020-11-05 13,12
1,DDP동측(양쪽),20,20,2020-11-05 14,14
2,웃우물공영,79,19,2020-11-05 14,14
3,가양라이품,38,1,2020-11-05 14,14
4,개화산역주차장,322,32,2020-11-05 14,14
5,개화역,483,53,2020-11-05 14,14
6,구로디지털단지역,92,36,2020-11-05 14,14
7,구파발역,399,81,2020-11-05 14,14
8,장안2동,80,38,2020-11-05 14,14
9,동대문공영주차장,1092,855,2020-11-05 14,14
10,마포유수지주차장,505,242,2020-11-05 14,14
11,복정역공영주차장,363,33,2020-11-05 14,14
12,사당노외,184,58,2020-11-05 14,14
13,서린노외주차장,38,8,2020-11-05 14,14
14,세종로,1260,726,2020-11-05 14,14
15,수락산역,157,6,2020-11-05 14,14
16,수서역남,18,0,2020-11-05 14,14
17,수서역북주차장,553,114,2020-11-05 14,14
18,신대방역,60,0,2020-11-05 14,14
19,신방화역,199,32,2020-11-05 14,14
20,신천유수지주차장,164,50,2020-11-05 14,14
21,영등포구청역,137,10,2020-11-05 14,14
22,용산주차빌딩,561,102,2020-11-05 14,14
23,잠실역주차장,346,90,2020-11-05 14,14
24,적선노외,11,-14,2020-11-05 14,14
25,종묘,1317,150,2020-11-05 14,14
26,천왕역,328,5,2020-11-05 14,14
27,천호역,1432,95,2020-11-05 14,14
28,학여울역,180,32,2020-11-05 14,14
29,한강진역,176,9,2020-11-05 14,14
30,화랑대역주차장,319,0,2020-11-05 14,14
31,훈련원공원,873,180,2020-11-05 14,14
1,DDP동측(양쪽),20,20,2020-11-05 15,15
2,웃우물공영,79,17,2020-11-05 15,15
3,가양라이품,38,2,2020-11-05 15,15
4,개화산역주차장,322,42,2020-11-05 15,15
5,개화역,483,64,2020-11-05 15,15
6,구로디지털단지역,92,34,2020-11-05 15,15
7,구파발역,399,68,2020-11-05 15,15
8,장안2동,80,38,2020-11-05 15,15
9,동대문공영주차장,1092,876,2020-11-05 15,15
10,마포유수지주차장,505,245,2020-11-05 15,15
11,복정역공영주차장,363,34,2020-11-05 15,15
12,사당노외,184,51,2020-11-05 15,15
13,서린노외주차장,38,10,2020-11-05 15,15
14,세종로,1260,715,2020-11-05 15,15
15,수락산역,157,3,2020-11-05 15,15
16,수서역남,18,0,2020-11-05 15,15
17,수서역북주차장,553,118,2020-11-05 15,15
18,신대방역,60,0,2020-11-05 15,15
19,신방화역,199,35,2020-11-05 15,15
20,신천유수지주차장,164,44,2020-11-05 15,15
21,영등포구청역,137,19,2020-11-05 15,15
22,용산주차빌딩,561,98,2020-11-05 15,15
23,잠실역주차장,346,96,2020-11-05 15,15
24,적선노외,11,-15,2020-11-05 15,15
25,종묘,1317,172,2020-11-05 15,15
26,천왕역,328,7,2020-11-05 15,15
27,천호역,1432,111,2020-11-05 15,15
28,학여울역,180,26,2020-11-05 15,15
29,한강진역,176,20,2020-11-05 15,15
30,화랑대역주차장,319,2,2020-11-05 15,15
31,훈련원공원,873,200,2020-11-05 15,15
1,DDP동측(양쪽),20,20,2020-11-05 16,14
2,웃우물공영,79,14,2020-11-05 16,14
3,가양라이품,38,2,2020-11-05 16,14
4,개화산역주차장,322,38,2020-11-05 16,14
5,개화역,483,68,2020-11-05 16,14
6,구로디지털단지역,92,19,2020-11-05 16,14
7,구파발역,399,84,2020-11-05 16,14
8,장안2동,80,35,2020-11-05 16,14
9,동대문공영주차장,1092,887,2020-11-05 16,14
10,마포유수지주차장,505,229,2020-11-05 16,14
11,복정역공영주차장,363,43,2020-11-05 16,14
12,사당노외,184,52,2020-11-05 16,14
13,서린노외주차장,38,12,2020-11-05 16,14
14,세종로,1260,713,2020-11-05 16,14
15,수락산역,157,4,2020-11-05 16,14
16,수서역남,18,0,2020-11-05 16,14
17,수서역북주차장,553,119,2020-11-05 16,14
18,신대방역,60,0,2020-11-05 16,14
19,신방화역,199,34,2020-11-05 16,14
20,신천유수지주차장,164,42,2020-11-05 16,14
21,영등포구청역,137,21,2020-11-05 16,14
22,용산주차빌딩,561,98,2020-11-05 16,14
23,잠실역주차장,346,100,2020-11-05 16,14
24,적선노외,11,-17,2020-11-05 16,14
25,종묘,1317,203,2020-11-05 16,14
26,천왕역,328,7,2020-11-05 16,14
27,천호역,1432,115,2020-11-05 16,14
28,학여울역,180,32,2020-11-05 16,14
29,한강진역,176,38,2020-11-05 16,14
30,화랑대역주차장,319,8,2020-11-05 16,14
31,훈련원공원,873,215,2020-11-05 16,14
1,DDP동측(양쪽),20,20,2020-11-05 17,13
2,웃우물공영,79,11,2020-11-05 17,13
3,가양라이품,38,3,2020-11-05 17,13
4,개화산역주차장,322,43,2020-11-05 17,13
5,개화역,483,77,2020-11-05 17,13
6,구로디지털단지역,92,26,2020-11-05 17,13
7,구파발역,399,97,2020-11-05 17,13
8,장안2동,80,34,2020-11-05 17,13
9,동대문공영주차장,1092,923,2020-11-05 17,13
10,마포유수지주차장,505,228,2020-11-05 17,13
11,복정역공영주차장,363,50,2020-11-05 17,13
12,사당노외,184,39,2020-11-05 17,13
13,서린노외주차장,38,19,2020-11-05 17,13
14,세종로,1260,755,2020-11-05 17,13
15,수락산역,157,4,2020-11-05 17,13
16,수서역남,18,4,2020-11-05 17,13
17,수서역북주차장,553,141,2020-11-05 17,13
18,신대방역,60,0,2020-11-05 17,13
19,신방화역,199,30,2020-11-05 17,13
20,신천유수지주차장,164,55,2020-11-05 17,13
21,영등포구청역,137,25,2020-11-05 17,13
22,용산주차빌딩,561,97,2020-11-05 17,13
23,잠실역주차장,346,109,2020-11-05 17,13
24,적선노외,11,-15,2020-11-05 17,13
25,종묘,1317,280,2020-11-05 17,13
26,천왕역,328,19,2020-11-05 17,13
27,천호역,1432,128,2020-11-05 17,13
28,학여울역,180,39,2020-11-05 17,13
29,한강진역,176,39,2020-11-05 17,13
30,화랑대역주차장,319,10,2020-11-05 17,13
31,훈련원공원,873,232,2020-11-05 17,13
1,DDP동측(양쪽),20,20,2020-11-05 18,11
2,웃우물공영,79,13,2020-11-05 18,11
3,가양라이품,38,14,2020-11-05 18,11
4,개화산역주차장,322,74,2020-11-05 18,11
5,개화역,483,97,2020-11-05 18,11
6,구로디지털단지역,92,29,2020-11-05 18,11
7,구파발역,399,113,2020-11-05 18,11
8,장안2동,80,34,2020-11-05 18,11
9,동대문공영주차장,1092,968,2020-11-05 18,11
10,마포유수지주차장,505,195,2020-11-05 18,11
11,복정역공영주차장,363,62,2020-11-05 18,11
12,사당노외,184,27,2020-11-05 18,11
13,서린노외주차장,38,22,2020-11-05 18,11
14,세종로,1260,783,2020-11-05 18,11
15,수락산역,157,18,2020-11-05 18,11
16,수서역남,18,5,2020-11-05 18,11
17,수서역북주차장,553,239,2020-11-05 18,11
18,신대방역,60,7,2020-11-05 18,11
19,신방화역,199,35,2020-11-05 18,11
20,신천유수지주차장,164,86,2020-11-05 18,11
21,영등포구청역,137,27,2020-11-05 18,11
22,용산주차빌딩,561,109,2020-11-05 18,11
23,잠실역주차장,346,138,2020-11-05 18,11
24,적선노외,11,-15,2020-11-05 18,11
25,종묘,1317,397,2020-11-05 18,11
26,천왕역,328,28,2020-11-05 18,11
27,천호역,1432,216,2020-11-05 18,11
28,학여울역,180,59,2020-11-05 18,11
29,한강진역,176,32,2020-11-05 18,11
30,화랑대역주차장,319,31,2020-11-05 18,11
31,훈련원공원,873,338,2020-11-05 18,11
1,DDP동측(양쪽),20,20,2020-11-05 19,11
2,웃우물공영,79,11,2020-11-05 19,11
3,가양라이품,38,24,2020-11-05 19,11
4,개화산역주차장,322,95,2020-11-05 19,11
5,개화역,483,162,2020-11-05 19,11
6,구로디지털단지역,92,20,2020-11-05 19,11
7,구파발역,399,182,2020-11-05 19,11
8,장안2동,80,30,2020-11-05 19,11
9,동대문공영주차장,1092,955,2020-11-05 19,11
10,마포유수지주차장,505,163,2020-11-05 19,11
11,복정역공영주차장,363,131,2020-11-05 19,11
12,사당노외,184,16,2020-11-05 19,11
13,서린노외주차장,38,27,2020-11-05 19,11
14,세종로,1260,859,2020-11-05 19,11
15,수락산역,157,40,2020-11-05 19,11
16,수서역남,18,7,2020-11-05 19,11
17,수서역북주차장,553,341,2020-11-05 19,11
18,신대방역,60,2,2020-11-05 19,11
19,신방화역,199,58,2020-11-05 19,11
20,신천유수지주차장,164,130,2020-11-05 19,11
21,영등포구청역,137,45,2020-11-05 19,11
22,용산주차빌딩,561,264,2020-11-05 19,11
23,잠실역주차장,346,183,2020-11-05 19,11
24,적선노외,11,-19,2020-11-05 19,11
25,종묘,1317,586,2020-11-05 19,11
26,천왕역,328,104,2020-11-05 19,11
27,천호역,1432,380,2020-11-05 19,11
28,학여울역,180,86,2020-11-05 19,11
29,한강진역,176,30,2020-11-05 19,11
30,화랑대역주차장,319,132,2020-11-05 19,11
31,훈련원공원,873,453,2020-11-05 19,11
1,DDP동측(양쪽),20,20,2020-11-05 20,10
2,웃우물공영,79,8,2020-11-05 20,10
3,가양라이품,38,26,2020-11-05 20,10
4,개화산역주차장,322,116,2020-11-05 20,10
5,개화역,483,239,2020-11-05 20,10
6,구로디지털단지역,92,10,2020-11-05 20,10
7,구파발역,399,249,2020-11-05 20,10
8,장안2동,80,29,2020-11-05 20,10
9,동대문공영주차장,1092,733,2020-11-05 20,10
10,마포유수지주차장,505,128,2020-11-05 20,10
11,복정역공영주차장,363,189,2020-11-05 20,10
12,사당노외,184,0,2020-11-05 20,10
13,서린노외주차장,38,30,2020-11-05 20,10
14,세종로,1260,906,2020-11-05 20,10
15,수락산역,157,74,2020-11-05 20,10
16,수서역남,18,8,2020-11-05 20,10
17,수서역북주차장,553,366,2020-11-05 20,10
18,신대방역,60,3,2020-11-05 20,10
19,신방화역,199,65,2020-11-05 20,10
20,신천유수지주차장,164,157,2020-11-05 20,10
21,영등포구청역,137,57,2020-11-05 20,10
22,용산주차빌딩,561,320,2020-11-05 20,10
23,잠실역주차장,346,202,2020-11-05 20,10
24,적선노외,11,-3,2020-11-05 20,10
25,종묘,1317,723,2020-11-05 20,10
26,천왕역,328,180,2020-11-05 20,10
27,천호역,1432,394,2020-11-05 20,10
28,학여울역,180,101,2020-11-05 20,10
29,한강진역,176,41,2020-11-05 20,10
30,화랑대역주차장,319,207,2020-11-05 20,10
31,훈련원공원,873,529,2020-11-05 20,10
1,DDP동측(양쪽),20,20,2020-11-05 21,10
2,웃우물공영,79,7,2020-11-05 21,10
3,가양라이품,38,27,2020-11-05 21,10
4,개화산역주차장,322,136,2020-11-05 21,10
5,개화역,483,275,2020-11-05 21,10
6,구로디지털단지역,92,15,2020-11-05 21,10
7,구파발역,399,272,2020-11-05 21,10
8,장안2동,80,29,2020-11-05 21,10
9,동대문공영주차장,1092,486,2020-11-05 21,10
10,마포유수지주차장,505,182,2020-11-05 21,10
11,복정역공영주차장,363,212,2020-11-05 21,10
12,사당노외,184,1,2020-11-05 21,10
13,서린노외주차장,38,32,2020-11-05 21,10
14,세종로,1260,942,2020-11-05 21,10
15,수락산역,157,87,2020-11-05 21,10
16,수서역남,18,9,2020-11-05 21,10
17,수서역북주차장,553,378,2020-11-05 21,10
18,신대방역,60,10,2020-11-05 21,10
19,신방화역,199,70,2020-11-05 21,10
20,신천유수지주차장,164,169,2020-11-05 21,10
21,영등포구청역,137,63,2020-11-05 21,10
22,용산주차빌딩,561,351,2020-11-05 21,10
23,잠실역주차장,346,243,2020-11-05 21,10
24,적선노외,11,-3,2020-11-05 21,10
25,종묘,1317,787,2020-11-05 21,10
26,천왕역,328,204,2020-11-05 21,10
27,천호역,1432,468,2020-11-05 21,10
28,학여울역,180,109,2020-11-05 21,10
29,한강진역,176,59,2020-11-05 21,10
30,화랑대역주차장,319,232,2020-11-05 21,10
31,훈련원공원,873,554,2020-11-05 21,10
1,DDP동측(양쪽),20,20,2020-11-05 22,10
2,웃우물공영,79,7,2020-11-05 22,10
3,가양라이품,38,27,2020-11-05 22,10
4,개화산역주차장,322,149,2020-11-05 22,10
5,개화역,483,300,2020-11-05 22,10
6,구로디지털단지역,92,26,2020-11-05 22,10
7,구파발역,399,300,2020-11-05 22,10
8,장안2동,80,30,2020-11-05 22,10
9,동대문공영주차장,1092,316,2020-11-05 22,10
10,마포유수지주차장,505,234,2020-11-05 22,10
11,복정역공영주차장,363,238,2020-11-05 22,10
12,사당노외,184,29,2020-11-05 22,10
13,서린노외주차장,38,33,2020-11-05 22,10
14,세종로,1260,1007,2020-11-05 22,10
15,수락산역,157,100,2020-11-05 22,10
16,수서역남,18,11,2020-11-05 22,10
17,수서역북주차장,553,402,2020-11-05 22,10
18,신대방역,60,14,2020-11-05 22,10
19,신방화역,199,72,2020-11-05 22,10
20,신천유수지주차장,164,176,2020-11-05 22,10
21,영등포구청역,137,69,2020-11-05 22,10
22,용산주차빌딩,561,363,2020-11-05 22,10
23,잠실역주차장,346,269,2020-11-05 22,10
24,적선노외,11,1,2020-11-05 22,10
25,종묘,1317,833,2020-11-05 22,10
26,천왕역,328,221,2020-11-05 22,10
27,천호역,1432,520,2020-11-05 22,10
28,학여울역,180,116,2020-11-05 22,10
29,한강진역,176,79,2020-11-05 22,10
30,화랑대역주차장,319,259,2020-11-05 22,10
31,훈련원공원,873,580,2020-11-05 22,10
1,DDP동측(양쪽),20,20,2020-11-05 23,10
2,웃우물공영,79,6,2020-11-05 23,10
3,가양라이품,38,27,2020-11-05 23,10
4,개화산역주차장,322,160,2020-11-05 23,10
5,개화역,483,322,2020-11-05 23,10
6,구로디지털단지역,92,48,2020-11-05 23,10
7,구파발역,399,324,2020-11-05 23,10
8,장안2동,80,29,2020-11-05 23,10
9,동대문공영주차장,1092,224,2020-11-05 23,10
10,마포유수지주차장,505,274,2020-11-05 23,10
11,복정역공영주차장,363,250,2020-11-05 23,10
12,사당노외,184,52,2020-11-05 23,10
13,서린노외주차장,38,33,2020-11-05 23,10
14,세종로,1260,1040,2020-11-05 23,10
15,수락산역,157,111,2020-11-05 23,10
16,수서역남,18,12,2020-11-05 23,10
17,수서역북주차장,553,430,2020-11-05 23,10
18,신대방역,60,14,2020-11-05 23,10
19,신방화역,199,73,2020-11-05 23,10
20,신천유수지주차장,164,182,2020-11-05 23,10
21,영등포구청역,137,76,2020-11-05 23,10
22,용산주차빌딩,561,375,2020-11-05 23,10
23,잠실역주차장,346,284,2020-11-05 23,10
24,적선노외,11,1,2020-11-05 23,10
25,종묘,1317,858,2020-11-05 23,10
26,천왕역,328,237,2020-11-05 23,10
27,천호역,1432,593,2020-11-05 23,10
28,학여울역,180,120,2020-11-05 23,10
29,한강진역,176,99,2020-11-05 23,10
30,화랑대역주차장,319,273,2020-11-05 23,10
31,훈련원공원,873,596,2020-11-05 23,10
1,DDP동측(양쪽),20,20,2020-11-06 00,10
2,웃우물공영,79,5,2020-11-06 00,10
3,가양라이품,38,27,2020-11-06 00,10
4,개화산역주차장,322,162,2020-11-06 00,10
5,개화역,483,340,2020-11-06 00,10
6,구로디지털단지역,92,53,2020-11-06 00,10
7,구파발역,399,333,2020-11-06 00,10
8,장안2동,80,26,2020-11-06 00,10
9,동대문공영주차장,1092,166,2020-11-06 00,10
10,마포유수지주차장,505,295,2020-11-06 00,10
11,복정역공영주차장,363,261,2020-11-06 00,10
12,사당노외,184,65,2020-11-06 00,10
